,Filepaths,Label
401,..\..\data\raw\FoodClassification\chole_bhature\114.jpg,chole_bhature
402,..\..\data\raw\FoodClassification\paani_puri\111.jpg,paani_puri
403,..\..\data\raw\FoodClassification\dhokla\189.jpg,dhokla
404,..\..\data\raw\FoodClassification\chole_bhature\178.jpg,chole_bhature
405,..\..\data\raw\FoodClassification\kadai_paneer\347.jpg,kadai_paneer
406,..\..\data\raw\FoodClassification\jalebi\234.jpg,jalebi
407,..\..\data\raw\FoodClassification\pizza\039.jpg,pizza
408,..\..\data\raw\FoodClassification\pav_bhaji\349.jpg,pav_bhaji
409,..\..\data\raw\FoodClassification\paani_puri\035.jpg,paani_puri
410,..\..\data\raw\FoodClassification\kadai_paneer\338.jpg,kadai_paneer
411,..\..\data\raw\FoodClassification\fried_rice\325.jpg,fried_rice
412,..\..\data\raw\FoodClassification\chole_bhature\405.jpg,chole_bhature
413,..\..\data\raw\FoodClassification\dal_makhani\301.jpg,dal_makhani
414,..\..\data\raw\FoodClassification\pakode\249.jpg,pakode
415,..\..\data\raw\FoodClassification\paani_puri\072.jpg,paani_puri
416,..\..\data\raw\FoodClassification\dal_makhani\209.jpg,dal_makhani
417,..\..\data\raw\FoodClassification\butter_naan\122.jpg,butter_naan
418,..\..\data\raw\FoodClassification\burger\023.jpg,burger
419,..\..\data\raw\FoodClassification\momos\022.jpg,momos
420,..\..\data\raw\FoodClassification\jalebi\178.jpg,jalebi
421,..\..\data\raw\FoodClassification\idli\148.jpg,idli
422,..\..\data\raw\FoodClassification\chole_bhature\079.jpg,chole_bhature
423,..\..\data\raw\FoodClassification\pizza\066.jpg,pizza
424,..\..\data\raw\FoodClassification\kulfi\016.JPG,kulfi
425,..\..\data\raw\FoodClassification\pav_bhaji\028.jpg,pav_bhaji
426,..\..\data\raw\FoodClassification\fried_rice\011.jpg,fried_rice
427,..\..\data\raw\FoodClassification\fried_rice\309.jpg,fried_rice
428,..\..\data\raw\FoodClassification\samosa\087.jpg,samosa
429,..\..\data\raw\FoodClassification\burger\076.jpg,burger
430,..\..\data\raw\FoodClassification\pakode\010.jpg,pakode
431,..\..\data\raw\FoodClassification\butter_naan\287.jpg,butter_naan
432,..\..\data\raw\FoodClassification\kadai_paneer\129.jpg,kadai_paneer
433,..\..\data\raw\FoodClassification\kulfi\106.jpg,kulfi
434,..\..\data\raw\FoodClassification\masala_dosa\043.jpg,masala_dosa
435,..\..\data\raw\FoodClassification\kaathi_rolls\149.jpg,kaathi_rolls
436,..\..\data\raw\FoodClassification\jalebi\008.JPG,jalebi
437,..\..\data\raw\FoodClassification\butter_naan\056.jpg,butter_naan
438,..\..\data\raw\FoodClassification\chai\139.jpg,chai
439,..\..\data\raw\FoodClassification\chole_bhature\140.jpg,chole_bhature
440,..\..\data\raw\FoodClassification\jalebi\235.jpg,jalebi
441,..\..\data\raw\FoodClassification\kaathi_rolls\183.jpg,kaathi_rolls
442,..\..\data\raw\FoodClassification\samosa\070.jpg,samosa
443,..\..\data\raw\FoodClassification\jalebi\118.jpg,jalebi
444,..\..\data\raw\FoodClassification\dal_makhani\281.jpg,dal_makhani
445,..\..\data\raw\FoodClassification\pakode\181.jpg,pakode
446,..\..\data\raw\FoodClassification\pav_bhaji\169.jpg,pav_bhaji
447,..\..\data\raw\FoodClassification\chai\284.jpg,chai
448,..\..\data\raw\FoodClassification\fried_rice\317.jpg,fried_rice
449,..\..\data\raw\FoodClassification\kulfi\070.jpg,kulfi
450,..\..\data\raw\FoodClassification\samosa\132.jpg,samosa
451,..\..\data\raw\FoodClassification\burger\240.jpg,burger
452,..\..\data\raw\FoodClassification\burger\012.jpg,burger
453,..\..\data\raw\FoodClassification\idli\227.jpg,idli
454,..\..\data\raw\FoodClassification\momos\300.jpg,momos
455,..\..\data\raw\FoodClassification\butter_naan\256.jpg,butter_naan
456,..\..\data\raw\FoodClassification\pakode\224.jpg,pakode
457,..\..\data\raw\FoodClassification\idli\033.jpg,idli
458,..\..\data\raw\FoodClassification\pizza\159.jpg,pizza
459,..\..\data\raw\FoodClassification\pav_bhaji\287.jpg,pav_bhaji
460,..\..\data\raw\FoodClassification\masala_dosa\089.jpg,masala_dosa
461,..\..\data\raw\FoodClassification\masala_dosa\153.jpg,masala_dosa
462,..\..\data\raw\FoodClassification\chole_bhature\402.jpg,chole_bhature
463,..\..\data\raw\FoodClassification\jalebi\023.jpg,jalebi
464,..\..\data\raw\FoodClassification\chai\002.jpg,chai
465,..\..\data\raw\FoodClassification\kadai_paneer\293.jpg,kadai_paneer
466,..\..\data\raw\FoodClassification\dhokla\179.jpg,dhokla
467,..\..\data\raw\FoodClassification\burger\170.jpg,burger
468,..\..\data\raw\FoodClassification\momos\020.jpg,momos
469,..\..\data\raw\FoodClassification\dal_makhani\304.jpg,dal_makhani
470,..\..\data\raw\FoodClassification\idli\198.jpg,idli
471,..\..\data\raw\FoodClassification\burger\106.jpg,burger
472,..\..\data\raw\FoodClassification\fried_rice\157.jpg,fried_rice
473,..\..\data\raw\FoodClassification\dal_makhani\069.jpg,dal_makhani
474,..\..\data\raw\FoodClassification\chai\214.jpg,chai
475,..\..\data\raw\FoodClassification\kadai_paneer\364.jpg,kadai_paneer
476,..\..\data\raw\FoodClassification\pav_bhaji\192.jpg,pav_bhaji
477,..\..\data\raw\FoodClassification\momos\100.jpg,momos
478,..\..\data\raw\FoodClassification\dal_makhani\146.jpg,dal_makhani
479,..\..\data\raw\FoodClassification\kadai_paneer\263.jpg,kadai_paneer
480,..\..\data\raw\FoodClassification\kadai_paneer\253.jpg,kadai_paneer
481,..\..\data\raw\FoodClassification\samosa\010.jpg,samosa
482,..\..\data\raw\FoodClassification\momos\138.jpg,momos
483,..\..\data\raw\FoodClassification\samosa\250.jpg,samosa
484,..\..\data\raw\FoodClassification\fried_rice\333.jpg,fried_rice
485,..\..\data\raw\FoodClassification\dhokla\251.jpg,dhokla
486,..\..\data\raw\FoodClassification\burger\140.jpg,burger
487,..\..\data\raw\FoodClassification\butter_naan\066.jpg,butter_naan
488,..\..\data\raw\FoodClassification\kaathi_rolls\019.jpg,kaathi_rolls
489,..\..\data\raw\FoodClassification\chai\147.jpg,chai
490,..\..\data\raw\FoodClassification\masala_dosa\279.jpg,masala_dosa
491,..\..\data\raw\FoodClassification\pizza\145.jpg,pizza
492,..\..\data\raw\FoodClassification\pav_bhaji\151.jpg,pav_bhaji
493,..\..\data\raw\FoodClassification\kulfi\178.jpg,kulfi
494,..\..\data\raw\FoodClassification\momos\161.jpg,momos
495,..\..\data\raw\FoodClassification\burger\065.jpg,burger
496,..\..\data\raw\FoodClassification\jalebi\046.jpg,jalebi
497,..\..\data\raw\FoodClassification\chapati\011.jpg,chapati
498,..\..\data\raw\FoodClassification\burger\017.jpg,burger
499,..\..\data\raw\FoodClassification\dal_makhani\191.jpg,dal_makhani
500,..\..\data\raw\FoodClassification\burger\262.jpg,burger
501,..\..\data\raw\FoodClassification\fried_rice\045.jpg,fried_rice
502,..\..\data\raw\FoodClassification\momos\168.jpg,momos
503,..\..\data\raw\FoodClassification\butter_naan\116.jpg,butter_naan
504,..\..\data\raw\FoodClassification\dal_makhani\035.jpg,dal_makhani
505,..\..\data\raw\FoodClassification\burger\038.jpg,burger
506,..\..\data\raw\FoodClassification\idli\228.jpg,idli
507,..\..\data\raw\FoodClassification\butter_naan\109.jpg,butter_naan
508,..\..\data\raw\FoodClassification\masala_dosa\101.jpg,masala_dosa
509,..\..\data\raw\FoodClassification\kadai_paneer\268.jpg,kadai_paneer
510,..\..\data\raw\FoodClassification\dal_makhani\164.jpg,dal_makhani
511,..\..\data\raw\FoodClassification\chai\146.jpg,chai
512,..\..\data\raw\FoodClassification\kaathi_rolls\075.jpg,kaathi_rolls
513,..\..\data\raw\FoodClassification\pav_bhaji\178.jpg,pav_bhaji
514,..\..\data\raw\FoodClassification\pakode\239.jpg,pakode
515,..\..\data\raw\FoodClassification\chole_bhature\342.jpg,chole_bhature
516,..\..\data\raw\FoodClassification\dal_makhani\273.jpg,dal_makhani
517,..\..\data\raw\FoodClassification\butter_naan\045.jpg,butter_naan
518,..\..\data\raw\FoodClassification\butter_naan\024.JPG,butter_naan
519,..\..\data\raw\FoodClassification\kaathi_rolls\118.jpg,kaathi_rolls
520,..\..\data\raw\FoodClassification\idli\133.jpg,idli
521,..\..\data\raw\FoodClassification\fried_rice\191.jpg,fried_rice
522,..\..\data\raw\FoodClassification\fried_rice\164.jpg,fried_rice
523,..\..\data\raw\FoodClassification\chai\078.jpg,chai
524,..\..\data\raw\FoodClassification\burger\007.jpg,burger
525,..\..\data\raw\FoodClassification\kaathi_rolls\185.jpg,kaathi_rolls
526,..\..\data\raw\FoodClassification\paani_puri\118.jpg,paani_puri
527,..\..\data\raw\FoodClassification\fried_rice\026.jpg,fried_rice
528,..\..\data\raw\FoodClassification\chai\327.jpg,chai
529,..\..\data\raw\FoodClassification\kadai_paneer\198.jpg,kadai_paneer
530,..\..\data\raw\FoodClassification\pizza\018.jpg,pizza
531,..\..\data\raw\FoodClassification\momos\148.jpg,momos
532,..\..\data\raw\FoodClassification\kaathi_rolls\066.jpg,kaathi_rolls
533,..\..\data\raw\FoodClassification\dal_makhani\007.jpg,dal_makhani
534,..\..\data\raw\FoodClassification\chapati\346.jpg,chapati
535,..\..\data\raw\FoodClassification\kadai_paneer\407.jpg,kadai_paneer
536,..\..\data\raw\FoodClassification\masala_dosa\225.jpg,masala_dosa
537,..\..\data\raw\FoodClassification\samosa\097.jpg,samosa
538,..\..\data\raw\FoodClassification\chole_bhature\407.jpg,chole_bhature
539,..\..\data\raw\FoodClassification\pizza\086.jpg,pizza
540,..\..\data\raw\FoodClassification\paani_puri\046.jpg,paani_puri
541,..\..\data\raw\FoodClassification\momos\013.jpg,momos
542,..\..\data\raw\FoodClassification\burger\287.jpg,burger
543,..\..\data\raw\FoodClassification\idli\098.jpg,idli
544,..\..\data\raw\FoodClassification\butter_naan\326.jpg,butter_naan
545,..\..\data\raw\FoodClassification\butter_naan\144.jpg,butter_naan
546,..\..\data\raw\FoodClassification\chai\202.jpg,chai
547,..\..\data\raw\FoodClassification\burger\129.jpg,burger
548,..\..\data\raw\FoodClassification\masala_dosa\139.jpg,masala_dosa
549,..\..\data\raw\FoodClassification\momos\297.jpg,momos
550,..\..\data\raw\FoodClassification\chapati\321.jpg,chapati
551,..\..\data\raw\FoodClassification\kaathi_rolls\112.jpg,kaathi_rolls
552,..\..\data\raw\FoodClassification\momos\123.jpg,momos
553,..\..\data\raw\FoodClassification\fried_rice\243.jpg,fried_rice
554,..\..\data\raw\FoodClassification\masala_dosa\258.jpg,masala_dosa
555,..\..\data\raw\FoodClassification\paani_puri\012.jpg,paani_puri
556,..\..\data\raw\FoodClassification\chapati\332.jpg,chapati
557,..\..\data\raw\FoodClassification\dhokla\023.jpg,dhokla
558,..\..\data\raw\FoodClassification\jalebi\239.jpg,jalebi
559,..\..\data\raw\FoodClassification\idli\130.jpg,idli
560,..\..\data\raw\FoodClassification\kaathi_rolls\187.jpg,kaathi_rolls
561,..\..\data\raw\FoodClassification\chapati\232.jpg,chapati
562,..\..\data\raw\FoodClassification\fried_rice\229.jpg,fried_rice
563,..\..\data\raw\FoodClassification\dal_makhani\222.jpg,dal_makhani
564,..\..\data\raw\FoodClassification\fried_rice\330.jpg,fried_rice
565,..\..\data\raw\FoodClassification\chai\016.jpg,chai
566,..\..\data\raw\FoodClassification\masala_dosa\275.jpg,masala_dosa
567,..\..\data\raw\FoodClassification\dhokla\038.jpg,dhokla
568,..\..\data\raw\FoodClassification\masala_dosa\230.jpg,masala_dosa
569,..\..\data\raw\FoodClassification\chapati\255.jpg,chapati
570,..\..\data\raw\FoodClassification\pav_bhaji\088.jpg,pav_bhaji
571,..\..\data\raw\FoodClassification\dhokla\130.jpg,dhokla
572,..\..\data\raw\FoodClassification\dhokla\223.jpg,dhokla
573,..\..\data\raw\FoodClassification\dal_makhani\017.jpg,dal_makhani
574,..\..\data\raw\FoodClassification\momos\150.jpg,momos
575,..\..\data\raw\FoodClassification\chapati\361.jpg,chapati
576,..\..\data\raw\FoodClassification\chai\108.jpg,chai
577,..\..\data\raw\FoodClassification\chole_bhature\097.jpg,chole_bhature
578,..\..\data\raw\FoodClassification\butter_naan\319.jpg,butter_naan
579,..\..\data\raw\FoodClassification\pav_bhaji\126.jpg,pav_bhaji
580,..\..\data\raw\FoodClassification\idli\035.jpg,idli
581,..\..\data\raw\FoodClassification\jalebi\053.jpg,jalebi
582,..\..\data\raw\FoodClassification\kulfi\154.jpg,kulfi
583,..\..\data\raw\FoodClassification\pizza\230.jpg,pizza
584,..\..\data\raw\FoodClassification\masala_dosa\264.jpg,masala_dosa
585,..\..\data\raw\FoodClassification\kadai_paneer\335.jpg,kadai_paneer
586,..\..\data\raw\FoodClassification\butter_naan\006.jpg,butter_naan
587,..\..\data\raw\FoodClassification\fried_rice\059.jpg,fried_rice
588,..\..\data\raw\FoodClassification\butter_naan\103.jpg,butter_naan
589,..\..\data\raw\FoodClassification\chapati\309.jpg,chapati
590,..\..\data\raw\FoodClassification\chole_bhature\010.jpg,chole_bhature
591,..\..\data\raw\FoodClassification\pizza\175.jpg,pizza
592,..\..\data\raw\FoodClassification\chole_bhature\034.jpg,chole_bhature
593,..\..\data\raw\FoodClassification\kaathi_rolls\182.jpg,kaathi_rolls
594,..\..\data\raw\FoodClassification\fried_rice\041.jpg,fried_rice
595,..\..\data\raw\FoodClassification\momos\183.jpg,momos
596,..\..\data\raw\FoodClassification\pakode\108.jpg,pakode
597,..\..\data\raw\FoodClassification\momos\221.jpg,momos
598,..\..\data\raw\FoodClassification\paani_puri\082.jpg,paani_puri
599,..\..\data\raw\FoodClassification\chapati\058.jpg,chapati
600,..\..\data\raw\FoodClassification\burger\289.jpg,burger
601,..\..\data\raw\FoodClassification\chole_bhature\220.jpg,chole_bhature
602,..\..\data\raw\FoodClassification\kulfi\184.jpg,kulfi
603,..\..\data\raw\FoodClassification\samosa\117.jpg,samosa
604,..\..\data\raw\FoodClassification\butter_naan\314.jpg,butter_naan
605,..\..\data\raw\FoodClassification\pakode\133.jpg,pakode
606,..\..\data\raw\FoodClassification\kulfi\217.jpg,kulfi
607,..\..\data\raw\FoodClassification\kadai_paneer\082.jpg,kadai_paneer
608,..\..\data\raw\FoodClassification\pav_bhaji\205.jpg,pav_bhaji
609,..\..\data\raw\FoodClassification\masala_dosa\175.jpg,masala_dosa
610,..\..\data\raw\FoodClassification\chole_bhature\239.jpg,chole_bhature
611,..\..\data\raw\FoodClassification\chai\123.jpg,chai
612,..\..\data\raw\FoodClassification\pav_bhaji\246.jpg,pav_bhaji
613,..\..\data\raw\FoodClassification\idli\124.jpg,idli
614,..\..\data\raw\FoodClassification\kulfi\051.jpg,kulfi
615,..\..\data\raw\FoodClassification\kadai_paneer\008.jpg,kadai_paneer
616,..\..\data\raw\FoodClassification\momos\115.jpg,momos
617,..\..\data\raw\FoodClassification\jalebi\016.jpg,jalebi
618,..\..\data\raw\FoodClassification\chole_bhature\168.jpg,chole_bhature
619,..\..\data\raw\FoodClassification\kadai_paneer\339.jpg,kadai_paneer
620,..\..\data\raw\FoodClassification\jalebi\199.jpg,jalebi
621,..\..\data\raw\FoodClassification\masala_dosa\233.jpg,masala_dosa
622,..\..\data\raw\FoodClassification\kulfi\202.jpg,kulfi
623,..\..\data\raw\FoodClassification\samosa\104.jpg,samosa
624,..\..\data\raw\FoodClassification\kulfi\164.jpg,kulfi
625,..\..\data\raw\FoodClassification\dhokla\163.jpg,dhokla
626,..\..\data\raw\FoodClassification\fried_rice\283.jpg,fried_rice
627,..\..\data\raw\FoodClassification\paani_puri\007.jpg,paani_puri
628,..\..\data\raw\FoodClassification\momos\091.jpg,momos
629,..\..\data\raw\FoodClassification\chapati\006.jpg,chapati
630,..\..\data\raw\FoodClassification\chole_bhature\057.jpg,chole_bhature
631,..\..\data\raw\FoodClassification\pizza\235.jpg,pizza
632,..\..\data\raw\FoodClassification\pav_bhaji\274.jpg,pav_bhaji
633,..\..\data\raw\FoodClassification\chai\117.jpg,chai
634,..\..\data\raw\FoodClassification\butter_naan\265.jpg,butter_naan
635,..\..\data\raw\FoodClassification\kadai_paneer\124.jpg,kadai_paneer
636,..\..\data\raw\FoodClassification\momos\280.jpg,momos
637,..\..\data\raw\FoodClassification\momos\063.jpg,momos
638,..\..\data\raw\FoodClassification\fried_rice\079.jpg,fried_rice
639,..\..\data\raw\FoodClassification\momos\208.jpg,momos
640,..\..\data\raw\FoodClassification\idli\115.jpg,idli
641,..\..\data\raw\FoodClassification\fried_rice\115.jpg,fried_rice
642,..\..\data\raw\FoodClassification\burger\177.jpg,burger
643,..\..\data\raw\FoodClassification\chapati\226.jpg,chapati
644,..\..\data\raw\FoodClassification\momos\017.jpg,momos
645,..\..\data\raw\FoodClassification\pizza\228.jpg,pizza
646,..\..\data\raw\FoodClassification\kadai_paneer\271.jpg,kadai_paneer
647,..\..\data\raw\FoodClassification\pakode\051.jpg,pakode
648,..\..\data\raw\FoodClassification\pizza\208.jpg,pizza
649,..\..\data\raw\FoodClassification\kadai_paneer\079.jpg,kadai_paneer
650,..\..\data\raw\FoodClassification\kaathi_rolls\101.jpg,kaathi_rolls
651,..\..\data\raw\FoodClassification\paani_puri\020.jpg,paani_puri
652,..\..\data\raw\FoodClassification\dhokla\154.jpg,dhokla
653,..\..\data\raw\FoodClassification\pav_bhaji\265.jpg,pav_bhaji
654,..\..\data\raw\FoodClassification\pav_bhaji\240.jpg,pav_bhaji
655,..\..\data\raw\FoodClassification\chole_bhature\364.jpg,chole_bhature
656,..\..\data\raw\FoodClassification\pav_bhaji\039.jpg,pav_bhaji
657,..\..\data\raw\FoodClassification\chole_bhature\276.jpg,chole_bhature
658,..\..\data\raw\FoodClassification\burger\274.jpg,burger
659,..\..\data\raw\FoodClassification\masala_dosa\068.jpg,masala_dosa
660,..\..\data\raw\FoodClassification\chapati\028.jpg,chapati
661,..\..\data\raw\FoodClassification\dhokla\040.jpg,dhokla
662,..\..\data\raw\FoodClassification\masala_dosa\227.jpg,masala_dosa
663,..\..\data\raw\FoodClassification\samosa\103.jpg,samosa
664,..\..\data\raw\FoodClassification\momos\076.jpg,momos
665,..\..\data\raw\FoodClassification\chai\007.jpg,chai
666,..\..\data\raw\FoodClassification\kadai_paneer\251.jpg,kadai_paneer
667,..\..\data\raw\FoodClassification\paani_puri\100.jpg,paani_puri
668,..\..\data\raw\FoodClassification\masala_dosa\210.jpg,masala_dosa
669,..\..\data\raw\FoodClassification\dhokla\096.jpg,dhokla
670,..\..\data\raw\FoodClassification\momos\211.jpg,momos
671,..\..\data\raw\FoodClassification\chai\259.jpg,chai
672,..\..\data\raw\FoodClassification\idli\013.jpg,idli
673,..\..\data\raw\FoodClassification\chole_bhature\280.jpg,chole_bhature
674,..\..\data\raw\FoodClassification\momos\104.jpg,momos
675,..\..\data\raw\FoodClassification\pizza\105.jpg,pizza
676,..\..\data\raw\FoodClassification\momos\186.jpg,momos
677,..\..\data\raw\FoodClassification\burger\156.jpg,burger
678,..\..\data\raw\FoodClassification\fried_rice\305.jpg,fried_rice
679,..\..\data\raw\FoodClassification\momos\108.jpg,momos
680,..\..\data\raw\FoodClassification\jalebi\177.jpg,jalebi
681,..\..\data\raw\FoodClassification\idli\290.jpg,idli
682,..\..\data\raw\FoodClassification\butter_naan\117.jpg,butter_naan
683,..\..\data\raw\FoodClassification\fried_rice\192.jpg,fried_rice
684,..\..\data\raw\FoodClassification\jalebi\296.jpg,jalebi
685,..\..\data\raw\FoodClassification\chole_bhature\110.jpg,chole_bhature
686,..\..\data\raw\FoodClassification\butter_naan\236.jpg,butter_naan
687,..\..\data\raw\FoodClassification\samosa\244.jpg,samosa
688,..\..\data\raw\FoodClassification\burger\229.jpg,burger
689,..\..\data\raw\FoodClassification\burger\219.jpg,burger
690,..\..\data\raw\FoodClassification\masala_dosa\173.jpg,masala_dosa
691,..\..\data\raw\FoodClassification\pakode\182.jpg,pakode
692,..\..\data\raw\FoodClassification\idli\260.jpg,idli
693,..\..\data\raw\FoodClassification\pizza\107.jpg,pizza
694,..\..\data\raw\FoodClassification\burger\128.jpg,burger
695,..\..\data\raw\FoodClassification\fried_rice\304.jpg,fried_rice
696,..\..\data\raw\FoodClassification\pakode\143.jpg,pakode
697,..\..\data\raw\FoodClassification\kulfi\060.jpg,kulfi
698,..\..\data\raw\FoodClassification\paani_puri\059.jpg,paani_puri
699,..\..\data\raw\FoodClassification\chole_bhature\356.jpg,chole_bhature
700,..\..\data\raw\FoodClassification\dal_makhani\068.jpg,dal_makhani
701,..\..\data\raw\FoodClassification\kaathi_rolls\144.jpg,kaathi_rolls
702,..\..\data\raw\FoodClassification\pakode\054.jpg,pakode
